id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
3398510680473441,xFkIc1Za9,2054073325,厚天救援,【南极松岛冰川惊现70年来最大裂缝长约29公里】据报道，美航天局在10月的空中观测中发现，松岛冰川出现了一条长约29公里、最宽处近500米、深达50至60米的巨大裂缝。这次冰裂最终可能导致松岛冰川分离出面积约880平方公里的冰山。O网页链接大水水源⋯[睡觉],,,,,0,0,0,2012-01-05 16:19,iPad客户端,,,
