id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
3399879042924195,xFUjecgIr,2099023510,d5yuansu,从前有一口井，井里有一只青蛙，有一天它看着天说，天是方的；有一天它看着天说天是圆的；有一天它看着天说天是椭圆的，而且边缘不规则。从那以后，它描述的越来越细腻，越来越具体，直到有一天发大水，井里的水满了，青蛙跳出井外，它抬起头，眼里闪着晶莹的光......,,,,,1,0,0,2012-01-09 10:56,微博 weibo.com,,,
