id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
3408687056126748,y3DZnpHQw,1781568515,qtcy钱塘潮涌,巴菲特的“黄金无用论”有点道理。据说某年某地发大水，甲、乙二人爬在一棵大树上避灾；甲怀里藏了两块金砖，乙袋里装了两个馒头。大水三天不退，乙啃馒头充饥，甲饥肠辘辘，想用一块金砖向乙换一个馒头，乙死活不肯；结果甲支撑不住，掉进水里……金砖与馒头哪个重要？你说呢！,,,,,1,1,0,2012-02-02 18:16,微博 weibo.com,,,
