id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
3401510102691891,y0DhEbihB,1651154252,CFCA磨磨巧,放空忆华农：如果没有老伍同学的靠谱收留，我不会有如此充实美好的68天。华南农业大学很美，晴天时，蓝天白云，起风时，紫荆花翩翩而下，由于人品原因[bofu淫笑]，这些天未遇大水浇头，几乎日日天朗气清，嗨翻了我这低调的异地求学痘痘妹。上图，记录美丽的华农晨昏以及不具名的花花草草。,,,,,0,2,0,2012-01-13 22:57,微博 weibo.com,['https://ww1.sinaimg.cn/large/626a9d4cjw1dp175cljx3j.jpg'],,
