id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
3398398099940113,xFhMBFHSp,1783556684,wonder流浪记,#早安微博控#大水淹了龙王庙啊，悲催！[呵呵],,,,早安微博控,0,0,0,2012-01-05 08:51,iPhone客户端,,,
