id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
3401340462939556,y0yS2ckIc,2013230864,温州市瓯海郭溪太卖萌童装加工场,梦见发大水海啸！很完整很真实的感觉！,,,,,0,3,0,2012-01-13 11:43,iPhone客户端,,,
