id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
3401156413597093,y0u5bf5LD,1073755355,维多利诺,今天办公室发大水了！龙年了难道这是一个好预兆！水不在深，有龙则灵!,,,,,0,2,0,2012-01-12 23:32,微博 weibo.com,,,
3401156413597093,y0u5bf5LD,1073755355,维多利诺,今天办公室发大水了！龙年了难道这是一个好预兆！水不在深，有龙则灵!,,,,,0,2,0,2012-01-12 23:32,微博 weibo.com,,,
