id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
3406562100342595,y2KI21r7J,1400215320,白云飞,以后啊，这买车啊，除了涉水能力，离地间隙，还可以考虑一个抗爆指数，至少得能调整敏感度的。以应对北京这种：小雨发大水，到处施工还留大坑，放炮只能逼到路边上等恶劣情况。,,,,,1,0,0,2012-01-27 21:32,iPhone客户端,['https://ww4.sinaimg.cn/large/53759718jw1dphbd3v4jqj.jpg'],,
